Самые частотные слова:
'nier', 81
('jiaofhuiv', 'niex', 'jiaofyir'), 1
('xianvjiv', 'gof', 'biaovxianf'), 1
('bor', 'jiaofhuiv', 'niex'), 1
('zongxjiaof', 'zenfzif', 'sox'), 1
('curjinf', 'guirjiax', 'nier'), 1
('nier', 'guirjir', 'renfyif'), 1
('guanxxif', 'caf', 'huarzanv'), 1
('div', 'nier', 'senxhor'), 1
('puvcir', 'xix', 'taif'), 1
('senxhor', 'canxjiax', 'niexxir'), 1
('nov', 'renfhor', 'gaif'), 1
('zer', 'bor', 'youf'), 1
('bor', 'zongfyaof', 'liex'), 1
('hufniv', 'zixger', 'xief'), 1
('qivsuf', 'bor', 'gaif'), 1
('niev', 'hif', 'sov'), 1
('huartinr', 'horger', 'gaif'), 1
('tav', 'niexxir', 'sifgaif'), 1
('niex', 'zongxjiaof', 'zifyour'), 1
